mol_chembl_id,molregno,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,tgt_chembl_id,tgt_name,assay_chembl_id,assay_desc
CHEMBL481141,467923,Ki,=,2.9,nM,COc1ccc2[nH]cc([C@@H]3CC[C@H](CC3)N4CCN(CC4)c5cccc6[nH]ccc56)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1013154,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL481914,468210,Ki,=,2.9,nM,N#Cc1ccc2[nH]cc([C@@H]3CC[C@H](CC3)N4CCN(CC4)c5cccc6cccnc56)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1013154,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL69125,112186,Ki,=,2.9,nM,CCCN1CCC2C1CCc3cccc(C(=O)N)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615751,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells
CHEMBL69326,112185,Ki,=,2.9,nM,OCC1COc2c(O1)cccc2N3CCN(CCNC(=O)c4ccc(F)cc4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615751,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells
CHEMBL149888,247872,Ki,=,2.92,nM,CCOc1cccc2OC[C@H](CN3[C@@H]4CC[C@H]3C[C@@](O)(C4)c5cccc(c5)C(F)(F)F)Oc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615756,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells
CHEMBL3896561,2105932,Ki,=,2.93,nM,COc1ccc(Br)c(CC2CCN(CCc3cccc(Cl)c3)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3871864,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in CHOK1 cells after 30 mins by liquid scintillation counting analysis
CHEMBL46971,66452,EC50,=,2.951,nM,CN(C)c1cccc(CNCC2(F)CCN(CC2)C(=O)c3ccc(Cl)c(Cl)c3)n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616051,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor
CHEMBL3401479,1831680,Ki,=,2.96,nM,Clc1cccc(c1)N2CCN(CCCCC3=Nc4ccccc4C(=O)N3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3404181,Displacement of [3H]-5-HT from human 5-HT1A receptor expressed in CHOK1 cells after 30 mins by liquid scintillation counting analysis
CHEMBL78405,126251,Ki,=,2.98,nM,COc1ccc2cc(sc2c1)[C@@H]3CCN(C[C@H](O)COc4cccc5[nH]ccc45)[C@@H](C)C3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL835002,"Inhibition of 5-HT induced [35S]GTP-gamma-S, binding at human cloned 5-HT 1A receptors."
CHEMBL3884095,2097426,Ki,=,2.99,nM,CCOc1ccccc1N2CCN(CCCCCN3C(=Nc4ccccc4C3=O)C)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3877019,Displacement of [3H]-8-OH-DPAT from recombinant human 5-HT1A receptor expressed in CHOK1 cell membranes after 1 hr by liquid scintillation counting method
CHEMBL102175,170275,Ki,=,3.0,nM,CCCCOC(=O)c1cc2c3OC(CN4CCC5(CC4)N(CNC5=O)c6ccccc6)COc3ccc2[nH]1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616373,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor expressed in CHO cell membranes
CHEMBL1645601,1060741,Ki,=,3.0,nM,Cc1cccc(F)c1Oc2cccc(F)c2OC3CNC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1645848,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by liquid scintillation spectrophotometry
CHEMBL1645602,1060742,Ki,<,3.0,nM,Fc1cccc(F)c1Oc2cccc(F)c2OC3CNC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1645848,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by liquid scintillation spectrophotometry
CHEMBL1645615,1060755,Ki,=,3.0,nM,Fc1cccc(Oc2c(F)cccc2Cl)c1OC3CCNC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1645848,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by liquid scintillation spectrophotometry
CHEMBL1774084,1145128,Ki,=,3.0,nM,Fc1cccc2c(cccc12)N3CCN(CCCCOc4ccc5CCC(=O)Nc5n4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1776019,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HeLa cells
CHEMBL198462,333435,Ki,=,3.0,nM,COc1ccc(Cl)cc1N2CCN(CCN3C=Nc4sc5CN(C)CCc5c4C3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL859776,Displacement of [35S]GTP-gamma-S from human recombinant 5HT1A receptor
CHEMBL21343,27553,IC50,=,3.0,nM,CCN(CC)C(=O)[C@H]1CN[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1046701,Inhibition of 5HT1A receptor
CHEMBL266393,7747,Ki,=,3.0,nM,COc1nsnc1N2CCN(C[C@@H](Cc3cccnc3)NC(=O)C4(C)CCCCC4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615806,Ability to displace [3H]8-OH-DPAT from CHO cells stably transfected with human 5-hydroxytryptamine 1A receptor
CHEMBL294730,96072,IC50,=,3.0,nM,COc1ccccc1N2CCN(CCCc3ccc4N(C)C(=O)Sc4c3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615581,Affinity towards 5-hydroxytryptamine 1A receptor in membranes from bovine hippocampus using [3H]OH-DPAT
CHEMBL3358510,1822669,Ki,=,3.0,nM,Cc1cccc(n1)N2CCN(CCCCNC(=O)c3ccccc3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3381715,Binding affinity to 5HT1A receptor (unknown origin)
CHEMBL3358516,1822675,Ki,=,3.0,nM,Cc1cccc(n1)N2CCN(CCCCNC(=O)c3ccccn3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3381715,Binding affinity to 5HT1A receptor (unknown origin)
CHEMBL3903560,2112931,Ki,=,3.0,nM,COCC(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3872757,Displacement of [3H]8-OH-DPAT from recombinant human 5-HT1A receptor expressed in HEK293 cell membranes after 60 mins by scintillation counting method
CHEMBL519616,468070,Ki,=,3.0,nM,Cc1nc2c(cccc2[nH]1)N3CCN(CC3)[C@@H]4CC[C@H](CC4)c5c[nH]c6ccccc56,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1013154,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL567001,574601,Ki,=,3.0,nM,CCCN1CC[C@H]2[C@@H]1CCc3cccc(O)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615448,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus
CHEMBL59637,95858,IC50,=,3.0,nM,Oc1nc2ccc(CCN3CCN(CC3)c4ccccc4)cc2s1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615581,Affinity towards 5-hydroxytryptamine 1A receptor in membranes from bovine hippocampus using [3H]OH-DPAT
CHEMBL607419,591046,Ki,=,3.0,nM,Fc1ccc2[nH]cc(CCCN(CC3CC3)C4COc5ccc6CNC(=O)c6c5C4)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1048564,Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells
CHEMBL87187,138996,Ki,=,3.0,nM,Nc1cccc(n1)c2ccc(CCN3CCN(CC3)c4cccc5cccnc45)cc2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615755,Binding affinity of compound to human 5-hydroxytryptamine 1A receptor
CHEMBL3739897,2053983,Ki,=,3.02,nM,OC(=O)C(=O)O.C(COc1ccccc1)NC[C@@H]2COC(O2)(c3ccccc3)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3744508,Displacement of [3H]8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HeLa cell membrane after 30 mins by liquid scintillation counting
CHEMBL3929328,2138699,Ki,=,3.02,nM,COc1ccccc1N2CCN(CC3CSC4(CCCCC4)S3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3878029,Displacement of [3H]8-OH-DPAT from recombinant human 5-HT1A receptor expressed in HeLa cell membranes after 30 mins by TopCount liquid scintillation counting method
CHEMBL3981480,2190851,Ki,=,3.02,nM,COc1ccccc1OCCNCC2COC3(CCCCC3)O2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3878029,Displacement of [3H]8-OH-DPAT from recombinant human 5-HT1A receptor expressed in HeLa cell membranes after 30 mins by TopCount liquid scintillation counting method
CHEMBL423896,219926,Ki,=,3.02,nM,OC(CCN1CCN(CC1)c2cccc3OCCCOc23)c4csc5ccc(F)cc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1106423,Antagonist activity at 5HT1A
CHEMBL45101,66349,EC50,=,3.02,nM,Clc1ccc(cc1Cl)C(=O)N2CCC(CNCc3cccc(n3)c4cc[nH]n4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616051,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor
CHEMBL562248,554815,Ki,=,3.02,nM,Cc1ccc2c3O[C@@H](CN4CCC(=CC4)c5c[nH]c6ccccc56)COc3ccc2n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1060393,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL3924225,2133596,Ki,=,3.03,nM,COc1ccc(Br)c(CC2CCN(CCc3ccccc3OC)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3871864,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in CHOK1 cells after 30 mins by liquid scintillation counting analysis
CHEMBL1258314,707323,Ki,=,3.04,nM,Fc1ccc2c(cccc2c1)N3CCN(CCCOc4ccc5CNC(=O)c5c4F)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1260561,Binding affinity to human 5HT1A receptor expressed in HeLa cells by scintillation proximity assay
CHEMBL147477,247227,Ki,=,3.05,nM,CCOc1cccc2OC[C@H](CN3[C@@H]4CC[C@H]3C[C@@](O)(C4)c5ccccc5)Oc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615756,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells
CHEMBL311701,126442,Ki,=,3.09,nM,C[C@H]1C[C@@H](CCN1C[C@H](O)COc2cccc3[nH]ccc23)c4cc5ccccc5s4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL866277,Displacement of [3H]8-OH-DPAT from 5HT1A receptor
CHEMBL55874,88172,Ki,=,3.09,nM,O[C@H](COc1cccc2[nH]ccc12)CN3CCC(CC3)c4cc5ccc(O)cc5s4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615768,Binding affinity was determined towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand
CHEMBL2028019,1340277,Ki,=,3.1,nM,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc(Cl)c3Cl)CC1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3872757,Displacement of [3H]8-OH-DPAT from recombinant human 5-HT1A receptor expressed in HEK293 cell membranes after 60 mins by scintillation counting method
CHEMBL49,3599,Ki,=,3.1,nM,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615442,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of bovine hippocampus.
CHEMBL597094,600482,Ki,=,3.1,nM,C[C@@H]1Cc2ccc3C[C@H]4N(C)CCc5cccc(c45)c3c2O1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1065705,Displacement of [3H]8-OH-DPAT from 5HT1A receptor expressed in CHO cells by liquid scintillation counting
CHEMBL2112356,1384607,Ki,=,3.12,nM,C[C@H]1C[C@@H](CCN1C[C@H](O)COc2cccc3[nH]c(C)cc23)c4ccc5scc(C)c5c4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615770,Binding affinity was evaluated at 5-hydroxytryptamine 1A receptor labeled with [3H]-8-OH-DPAT
CHEMBL57277,87630,Ki,=,3.13,nM,COc1ccc2cc(sc2c1)C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615769,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand
CHEMBL1242818,702051,Ki,=,3.162,nM,COc1ccccc1N2CCN(C[C@H]3CO[C@](CN4C(=O)CCCC4=O)(O3)c5ccccc5)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1246632,Displacement [3H]8-OH-DPAT of human cloned 5HT1A receptor expressed in human HeLa cells by rapid filtration technique
CHEMBL1254660,704126,Ki,=,3.162,nM,COc1cccc(OC)c1[S+]([O-])CCNCCOc2ccccc2OCc3ccccc3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1251069,Displacement of [3H]8-OH-DPAT from human adrenergic 5HT1A expressed in human HeLa cells cells
CHEMBL1287827,715800,Ki,=,3.162,nM,C[C@H]1CN(CCN1CCc2cccc3N(C)C(=O)C=Cc23)c4cccc5nc(C)ccc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1293141,Antagonist activity at human 5-HT1A receptor expressed in HEK293 cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay
CHEMBL1631533,1054185,Ki,=,3.162,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(NC(=O)Nc5ccccc5F)c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL1631541,1054195,Ki,=,3.162,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(c4)N5CCCNC5=O)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL1631544,1054198,Ki,=,3.162,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(c4)N5C(=O)CCC5=O)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL1632216,1055272,Ki,=,3.162,nM,COc1ccc(cc1)C(=O)Nc2cccc(CCN3CCN(CC3)c4cccc5nc(C)ccc45)c2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL199088,330032,Ki,=,3.162,nM,CN1CCN(CC1)c2nccc3cc4CCN(C(=O)c5ccc(nc5)C(F)(F)F)c4cc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL883690,Mean binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]-5-HT or [3H]8-OH-DPAT as the radioligand
CHEMBL247609,415512,Ki,=,3.162,nM,CN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)c(F)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL923320,Displacement of [3H]WAY 100635 from human recombinant 5HT1A receptor expressed in CHO cells
CHEMBL39317,56779,IC50,=,3.162,nM,CS(=O)(=O)Nc1ccc(Cc2noc(n2)c3ccc4[nH]cc(CCN)c4c3)cc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616403,Displacement of [3H]8-OH-DPAT from pig cortex 5-hydroxytryptamine 1A receptor
CHEMBL416526,9989,Kd,=,3.162,nM,CN(C)CCc1c[nH]c2ccc(O)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1061237,Binding affinity to 5HT1A receptor
CHEMBL426285,330080,Ki,=,3.162,nM,CCN1CCN(CC1)c2nccc3cc4CCN(C(=O)c5cnn(c5CC)c6ccc(cc6)C#N)c4cc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL883690,Mean binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]-5-HT or [3H]8-OH-DPAT as the radioligand
CHEMBL444398,493097,Ki,=,3.162,nM,Cc1cc2c(cccc2[nH]1)N3CCN(CCc4ccc5OCC(=O)Nc5c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL938538,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL459282,496073,Ki,=,3.162,nM,CN1CCC(CC1)c2cccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)c2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1035839,Displacement of [125I]WAY100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL470849,521994,Ki,=,3.162,nM,Cc1ccc2c(cccc2n1)N3CCN(CCCc4cccc5NC(=O)COc45)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL975274,Antagonist activity at human 5HT1A assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT
CHEMBL495703,493970,Ki,=,3.162,nM,C[C@H]1CN(CCN1CCc2ccc3OCC(=O)Nc3c2)c4cccc5nc(C)ccc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL938538,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL198045,331072,Ki,=,3.2,nM,COc1cccc2C(CN(C)CCc3cccc(F)c3)CCCc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL884575,Inhibition constant against 5-hydroxytryptamine 1A receptor
CHEMBL214009,353529,Ki,=,3.2,nM,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]3COc4c(F)ccc(C(=O)N)c4C3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL984527,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells
CHEMBL273867,9978,Ki,=,3.2,nM,CCCN(CCC)C1CN2C(=O)NCc3cccc(C1)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615445,Ability to displace [3H]-DPAT from 5-hydroxytryptamine 1A receptor in homogenates of bovine hippocampus.
CHEMBL494316,469653,Ki,=,3.2,nM,COc1ccccc1N2CCN(CCCCCC(=O)N3Cc4ccccc4C3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1034993,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in HEK293 cells
CHEMBL8165,2207,Ki,=,3.2,nM,COc1ccc2[nH]cc(CCN)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615759,In vitro affinity at human cloned 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.
CHEMBL1257495,706495,Ki,=,3.22,nM,Cc1c(OCCCCN2CCN(CC2)c3cccc4ccccc34)ccc5CNC(=O)c15,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1260561,Binding affinity to human 5HT1A receptor expressed in HeLa cells by scintillation proximity assay
CHEMBL521510,514503,Ki,=,3.22,nM,COc1cccc2c(CCCN(C3CCC3)C4COc5c(F)ccc(C(=O)N)c5C4)c[nH]c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL984527,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells
CHEMBL3401491,1831692,Ki,=,3.23,nM,Cc1sc2N=CN(CCCCCN3CCN(CC3)c4cccc(Cl)c4)C(=O)c2c1C,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3404181,Displacement of [3H]-5-HT from human 5-HT1A receptor expressed in CHOK1 cells after 30 mins by liquid scintillation counting analysis
CHEMBL519514,514660,Ki,=,3.25,nM,NC(=O)c1ccc(F)c2OCC(Cc12)N(CCCCn3ccc4ccc(F)cc34)CC5CC5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL984527,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells
CHEMBL1774082,1145126,Ki,=,3.3,nM,Fc1cc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c5ccccc5c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1776019,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HeLa cells
CHEMBL318735,156306,Ki,=,3.3,nM,Cn1ccnc1c2ccc3c(c2)c(cn3c4ccc(F)cc4)C5CCN(CCN6CCNC6=O)CC5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615805,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor
CHEMBL590245,601042,Ki,=,3.3,nM,COc1ccc2c(CCN3CCC(=CC3)c4c[nH]c5cc(F)ccc45)coc2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1074781,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL57999,87825,Ki,=,3.37,nM,Clc1cccc(N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2)c1Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615772,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand
CHEMBL1096477,628656,Ki,=,3.4,nM,COc1cc(N2CCN(CC2)C3CCN(CC3)c4cc(F)cc5cccnc45)c6ncccc6c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1110095,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL195425,322147,Ki,=,3.4,nM,C[C@@H](CN(C(=O)c1ccc(cc1)[N+](=O)[O-])c2ccccn2)N3CCN(CC3)c4cccc5OCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL830432,Displacement of 8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in chinese hamster ovary cells
CHEMBL61440,95268,Ki,=,3.4,nM,CC(C)Oc1ccccc1N2CCN(Cc3cccc(c3)C(=O)N4CCc5ccccc45)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616374,Compound was measured in vivo for its binding affinity at 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand
CHEMBL1946782,1278171,Ki,=,3.467,nM,COc1ccccc1OCCNCC2CCC(C2=O)(c3ccccc3)c4ccccc4.OC(=O)C(=O)O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1948477,Displacement of [3H]-OH-DPAT from human recombinant 5HT1A receptor expressed in HeLa cells after 30 mins by liquid scintillation counting
CHEMBL1946783,1278172,Ki,=,3.467,nM,COc1ccccc1N2CCN(CC3CCC(C3=O)(c4ccccc4)c5ccccc5)CC2.OC(=O)C(=O)O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1948477,Displacement of [3H]-OH-DPAT from human recombinant 5HT1A receptor expressed in HeLa cells after 30 mins by liquid scintillation counting
CHEMBL42393,66810,EC50,=,3.467,nM,Fc1ccc(cc1Cl)C(=O)N2CCC(F)(CNCc3cccc(n3)c4occc4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616051,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor
CHEMBL521665,468988,Ki,=,3.467,nM,COc1ccccc1OCCNC[C@@H]2CO[C@@H](CO2)c3ccccc3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1035001,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in human HeLa cells
CHEMBL1774075,1145119,Ki,=,3.5,nM,FC(F)(F)c1c(Cl)cccc1N2CCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1776019,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HeLa cells
CHEMBL213652,353497,Ki,=,3.5,nM,CCCN(CCCc1c[nH]c2ccc(F)cc12)C3COc4c(F)ccc(C(=O)N)c4C3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL984527,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells
CHEMBL494483,468848,Ki,=,3.5,nM,N#Cc1ccc2[nH]cc([C@@H]3CC[C@H](CC3)N4CCN(CC4)c5cccc6[nH]ccc56)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1013154,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL1083181,615587,Ki,=,3.548,nM,C(COc1ccccc1)NCC2COC(O2)(c3ccccc3)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1099772,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor expressed in human HeLa cells
CHEMBL37883,53359,Ki,=,3.548,nM,OC(=O)C(=O)O.C(COc1ccccc1)NCC2COC(O2)(c3ccccc3)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3744508,Displacement of [3H]8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HeLa cell membrane after 30 mins by liquid scintillation counting
CHEMBL396185,398438,Ki,=,3.58,nM,OC(CNC1CCCCC1)COc2cccc3[nH]ccc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL899647,Displacement of [3H]DPAT from human 5HT1A receptor
CHEMBL1097484,627940,Ki,=,3.6,nM,COc1cc(N2CCN(CC2)C3CCN(CC3)c4ccc(F)c5ccc(nc45)C(F)(F)F)c6ncccc6c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1110095,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL1940420,1275274,Ki,=,3.6,nM,Fc1ccc(OCCCN2CCN(CC2)c3ccccn3)cc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1944113,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting
CHEMBL2037529,1347074,Ki,=,3.6,nM,O=C(CCCCN1CCN(CC1)c2ncccn2)c3nc4ccccc4s3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2037806,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting
